Product Rating,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,
5,2,TRUE,"12 9, 2014",A1VBH8N85DFPY8,B0002YEX7U,"{'Size:': ' Large', 'Color:': ' Atlantis'}",Josh Rappaport,"You can't tell how nice this hat is from the pictures. But as soon as you take it out of its packaging, everything about it says QUALITY. The wool is great, and the hat is made of one continuous piece of fabric, which is really remarkable from a design perspective, too. The color is beautiful and yet unpretentious. I'm interested in a Loden-color cap now, too. Really a hat I'm going to hang onto.",Better than Expected!,1418083200,
5,2,TRUE,"02 20, 2014",A6247I29BYSKX,B0002YEX7U,"{'Size:': ' X-Large', 'Color:': ' Dark Blue'}",Bruce J. Smith,The hat wears like it was custom made for my head. The fit and finish are excellent as is the navy blue color. My hat size is 7 5/8 and the XL is perfect. The first time you try the hat on it will feel like that favorite baseball cap you have had for twenty years. Great buy,Most excellent hat,1392854400,
5,18,TRUE,"04 11, 2011",A1PU5LM0AUYPCM,B0002Y75CA,"{'Size:': ' 10.5 D(M) US', 'Color:': ' Black'}",Jude,"Purchased the Mignon Black Boot in a size 10.5 for my boyfriend's birthday and he was blown away.  He loves the detail, the fit, and,  actually, he loves everything about them.  From the moment he tried them on he had a huge smile on his face.  They look great--better than the online picture.  He said these boots were very comfortable and even wore them to a wedding with his grey suit. He received a lot of compliments. This is a very good looking pair of boots.  I tried to purchase a much more expensive Italian boot for him last year, and the experience was a dismal disappointment. I am thrilled with the Dan Post Company and Amazon.  They shipped the boots right away, the price is terrific, they are true to size, and the craftsmanship is excellent. I will be back for a brown pair for him for Father's Day.  Thank you.",Excellent Boots,1302480000,
4,28,TRUE,"11 5, 2010",A2T4A3SSS4LAVC,B0002Y75CA,"{'Size:': ' 9.5 D(M) US', 'Color:': ' Black'}",Jim B.,"These boots are very nice.  I really like Dan Post boots and would recommend their basic boots to anyone who is looking to purchase an excellent quality, comfortable and affordable boots.

These boots are 'jeans fit' cut.  Meaning that the shaft is very close to your leg to fit underneath plain cut jeans without bulges.  These are an excellent fit although I might have bought a half size larger if I had know how close a fit they are.  They fit well and the shaft snuggly, but not uncomfortably, fits my leg.

As usual, Dan Post boots are very comfortable and these boots have again proven the great design of Dan Post boots.",Very nice boots,1288915200,
5,2,TRUE,"09 10, 2010",AXNG849CA6Y2Y,B0002Y75CA,"{'Size:': ' 9.5 D(M) US', 'Color:': ' Black Cherry'}",DodoDance,"Great boot in every way.  Looks, comfort, performance.  Price was very competitive price.  I live in these boots.  Due to the heel height, a problem I have due to an injury does not affect me as it would in a low heel shoe.  I play baseball in these boots.  Yeah, they are great!","Great boot in every way.  Looks, comfort, performance.",1284076800,
5,2,TRUE,"03 22, 2010",AZZ5AHE2L6A3D,B0002Y75CA,"{'Size:': ' 11.5 D(M) US', 'Color:': ' Tan'}",Amazon Customer,"Great looking boots.  They fit the first time as if I had worn them for a couple of weeks.  I have had quite a few favorable comments on the boots since wearing them for the first time.  I like them so much, for the great looks and feel, that I ordered a second pair in black.  Very good value as far as I'm concerned.",Dan Post western boots,1269216000,
5,5,TRUE,"03 3, 2010",AWVWPG7WXLOUJ,B0002Y75CA,"{'Size:': ' 10 2E US', 'Color:': ' Black'}",horse lover,"I bought these boots for my husband as a gift. They were too wide so I returned them for a different width.(my fault,ordered too wide)They were ordered from [...]. It has been OVER a month since they received them. We still haven't received his boots. I am getting VERY frustrated. I have sent several e-mails!!! They have responded... only say the order has been processed...so where are the boots?????? I wish I had just gotten a refund, it would have been much easier! They are a good quality boot, if only he could wear them!","boots are good quality, very disappointed w/seller.",1267574400,
4,2,FALSE,"04 12, 2009",A3LSDRZO8A21JY,B0002Y75CA,"{'Size:': ' 8.5 D(M) US', 'Color:': ' Black Cherry'}",John C. Skinner,"I received my order in a very timely manner, packaged ell to protect the product. The boots are verycomfortable, no break-in period, fit very well, look even better!","Prompt service, quality and comfortable product!",1239494400,
4,2,TRUE,"01 31, 2018",A33BTI6Z1ZONEY,B0002Y75CA,"{'Size:': ' 11.5 D(M) US', 'Color:': ' Black'}",Amazon Customer,"Nice boot but, what showed up was a riding boot if you kook at the photo and zoom on the arch you will see that the sole at the arch is full width of the boot and same thickness as the rest of the sole .The boot was of good quality but the sole at the arch was very narrow and tapered to very thin which would be more of a riding boot for your foot to fit in the stirrup . Well my days of riding the range on my trusty stead are over I was looking for a casual all around nice walking boot like the photo shows unfortunately this boot was not going to work for me. The boot also seems to run a little wide the 11 1/2 D  felt more like a E  not good to have a floppy boot that isn't even broken in yet. Sorry had to return them I will have to try something else.",Nice boot but,1517356800,
"['https://images-na.ssl-images-amazon.com/images/I/71v9RB-yfXL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71QhELJJeoL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81jrHEoixeL._SY88.jpg']",1,5,TRUE,"08 23, 2017",A2JNAM1MK5WDCY,B0002Y75CA,"{'Size:': ' 10 D(M) US', 'Color:': ' Black'}",Fauxreal,These boots fit and wear great.  The major problem is with the surface.  There is a shiny spray like finish on these boots and it flakes off.  I can rub my hand over the boot and black flakes will be all over it.  This happened with the Black Cherry and the Black color and I had to return both pairs.  It seems the finish they used on these boots did not take to the leather very well.  I was very disappointed.  Other than that major problem they fit great,These boots fit and wear great. The major problem is with the surface,1503446400
5,4,TRUE,"05 24, 2017",A2W6LR8AWZYIKI,B0002Y75CA,"{'Size:': ' 8 2E US', 'Color:': ' Black Cherry'}",Maxmillion,I usually wear 8.5 2E dress shoes & running shoes.  Shoes I buy are usually tighter on my right.  I made a mistake of ordering 8 2E.  The boots says 8 EW. When I tried them on my left foot went in and it felt very comfortable using dress socks.  The right boot felt a little bigger.  I will keep these pair.  Once I break them in I will wear thicker socks.  My wife says they look very nice and I agree.  I give it 5 stars.,Larger than I thought.,1495584000,
5,3,TRUE,"05 20, 2017",APRQAT33UYU8R,B0002Y75CA,"{'Size:': ' 11.5 D(M) US', 'Color:': ' Black'}",Cliff,"My current favorite boots are a pair of Dan Post that are at least 20 years old and have been worn a LOT! In fact, they are on their 3rd or 4th set of soles and heels and have been worn working in a farm in water, manure and you name it. They are still usable and look good today but they are starting to need retiring (sadly).

That's why I ordered this pair to replace them. When they arrived, I tried them on and they were as comfortable as my old friends and look fantastic. I can't wait to start wearing them regularly. I highly recommend them to anyone.",Dan Post is the best!,1495238400,
5,4,TRUE,"04 26, 2017",A1HAQ9P4WODJIC,B0002Y75CA,"{'Size:': ' 9 2E US', 'Color:': ' Black Cherry'}",Amazon Customer,"I own 5 pairs of this model as they fit my fat feet. This is a different color, but the same good wearing boot as the others. Expect to continue buying this model as long as they make them. I don't like the imitations being sold at most places. I demand an all Leather boot.",Good Looking,1493164800,
1,2,TRUE,"04 19, 2017",A1EGIATHQEKSH,B0002Y75CA,"{'Size:': ' 15 2E US', 'Color:': ' Black'}",raymond cannon,The left heel came off after two weeks.,Save your money,1492560000,
5,7,TRUE,"02 7, 2017",A336S9ATM1SVIF,B0002Y75CA,"{'Size:': ' 9 D(M) US', 'Color:': ' Black'}",Kitchen Angel,"I have worn many boot brands, but keep coming back to Dan Post. They are a beautifully made boot at a reasonable price. I ordered these in black and they arrived yesterday, so I put them on, intending to just ""break them in"" a bit. They were so comfortable, I ended up wearing them out last night. I'm a girl with slim calves, but the mens 9D fit me perfectly because I am a ladies 10 and 1/2, a size not offered in American ladies shoes, which is silly. Ladies half sizes only go to 10 in this country, then 11 and 12. 10's are often too small for me, and 11's are falling off. Unless a boot runs big and I can wear a 10 (like Stetsons), I find a mens 9D in Dan Posts is perfect, since the ladies conversion size is 10 and 1/2. They are not clunky either, so if you have slim legs  they will look nice, with the short Cuban heel adding a softer touch than a flat roper heel. The workmanship on these boots is just lovely, with a very elegant finish. The insole is cushioned and the Mignon leather is soft and highly polished. Buy them. You will wear them often. They are that comfortable.",Stylish and Comfortable,1486425600,
['https://images-na.ssl-images-amazon.com/images/I/81A1K9QU2KL._SY88.jpg'],5,5,TRUE,"12 26, 2016",A228PI4UU3VMO8,B0002Y75CA,"{'Size:': ' 13 2E US', 'Color:': ' Tan'}",Leo,"I actually am on my second pair. I love these boots, but the leather soles don't wear as well as a neoprene sole, so I asked for a new pair and I purchased neoprene half soles. I have included a photo of the old ones, I have worn them nearly every day for over a year. Fit like custom made right out of the box.
Update: I gave the 2nd to a doctor who saved my life, and I have purchased a 3rd pair. They fit like they are already broke in just like the first two pairs. Great boots!",I love these boots,1482710400
5,8,TRUE,"11 25, 2016",AYLT78IFHY63E,B0002Y75CA,"{'Size:': ' 10.5 D(M) US', 'Color:': ' Black'}",Amazon Customer,"Got these in black,great looking and high quality leather. Right out of the box these boots where a great fit. Ordered these in my normal size of 10.5 D width and the fit is perfect. As these age they should get even more comfortable,and the leather should look even better. Dan post makes a great boot for a very reasonable price. Great choice for an all around great cowboy boot.",Great pair of cowboy boots!,1480032000,
['https://images-na.ssl-images-amazon.com/images/I/71diuq+uh8L._SY88.jpg'],4,15,TRUE,"04 25, 2016",A3K52FODYVQWB4,B0002Y75CA,"{'Size:': ' 8.5 D(M) US', 'Color:': ' Black'}",einda,It's definitely a good pair of boots that can be wore for everyday with formal pants as well as with jeans. Everything is perfectly fine except one thing. Dan Post should put liner or something inside to cover the stitche line of piping/side seam as seen in the photo. The reason why I said is that it is very hard and make my foot pain during the break-in period. I would rated 5 stars if there is a liner.,Nice pair of boots,1461542400
3,2,TRUE,"03 18, 2016",A1FWQGT863V2WY,B0002Y75CA,"{'Size:': ' 10.5 2E US', 'Color:': ' Black Cherry'}",alex orozco,"The most important factor for a good fitting pair of cowboy boots is not the toe nor the heel, as many would think, but the throat of the boot (the seam where the foot or vamp and the ankle or upper meet). One's foot should be held within firmly, not thightly nor loosely. This particular model of boots from Dan Post tend to be loose fitting at the throat, thus mine do not fit me as intended and had to be complimented with insoles.",The most important factor for a good fitting pair of cowboy boots is not the toe ...,1458259200,
['https://images-na.ssl-images-amazon.com/images/I/71RL09qJy3L._SY88.jpg'],1,14,FALSE,"10 22, 2015",AO7P657AQNOPM,B0002Y75CA,"{'Size:': ' 11 D(M) US', 'Color:': ' Black'}",Jeff,"I purchased these boots at a retail store while in Dallas last week. I've worn them 3 times for a couple hours each time, around town for the most part. The inside pull tab on the right boot has become half detached. On closer inspection appears the tab might never have been stitched to begin with, so just pulled out of position due to normal wear in this first week. Manufacturing defects happen and I wouldn't give a one star review for a problem like this. I contacted Dan Post and told them of the issue. They asked me to contact their returns dept, which I did. Returns told me I'd have to ship it back to them at my expense for repair. Needless to say, I wasn't satisfied with that response, but was told I bought from a retailer and not direct. I told them that the retailer did not manufacture the boot and an issue of this nature is not acceptable in a $180 product. Though the boots seem fine otherwise, I'd warn potential buyers to beware of the after-sales service. Expect to be disappointed.",Beware of quality and customer support,1445472000
1,3,TRUE,"10 14, 2015",AX1OLR6IP09IC,B0002Y75CA,"{'Size:': ' 15 D(M) US', 'Color:': ' Black Cherry'}",Don,"If you order your normal size, don't be surprised when they are too big. When request a refund don't be surprised when Outdoor Equipment charges you 42.00 to take them back.",Careful who you buy these from,1444780800,
3,4,TRUE,"09 2, 2015",AJQGCLF7AHHPF,B0002Y75CA,"{'Size:': ' 9.5 D(M) US', 'Color:': ' Tan'}",Grunny,Did not wear boot for a period of time.  Waited on care products and other factors.  After wearing only a few times the lower edge of the inner sole separated and rolled back in both boots.  Amazon said the return period had expired even though they had only been worn a few times.  I took them to a shoe repair store but they could not get to the area to apply glue.  A contact with Dan Post said to contact customer service.  I could see what was already a time and effort problem becoming a larger time and effort problem over a simple production error.  I have learned to expect less than what I pay for so I just continue to wear the boots.  When I remove them I just take my hand and press the covering back into place.  I think next time I will buy form a local store where I can deal with a different style of return policy.,Did not wear boot for a period of time. ...,1441152000,
2,3,TRUE,"11 24, 2014",A359RD48HE1U6D,B0002Y75CA,"{'Size:': ' 13 D(M) US', 'Color:': ' Black'}",B. Samson,"I bought these as a replacement for a pair of smooth black Dan Post boots that I've been wearing happily for more than a decade (so old that the customer service folks at Dan Post didn't recognize the model number). These look almost identical, but feel a world apart from my others.  I don't know how to say it. You go to leather goods sellers in the southwest and there's always some with cheap Mexican bags and wallets on offer; I'm not sure what it is about them but the feel and even smell of them is unmistakable. Well, that's what these boots brought to mind the moment I opened the box (and I'd never have said about their predecessors.).  This is a huge step down, a real shame. I'll wear them for a while and hope they break in and don't fall apart, only time will tell. Guess if they don't work out I'll just splurge on another pair of Luccheses next.","You get what you pay for, I guess.",1416787200,
1,2,TRUE,"09 30, 2014",A6YBINBWNPJTP,B0002Y75CA,"{'Size:': ' 8 EW  US', 'Color:': ' Sand'}",WienerDawg,"The first thing I noticed was the horrible smell right out of the box! Then, the poor quality was immediately noticeable.  The leather looked and felt like vinyl, and the shaft scrunched when I put them on.  The soles had absolutely no support.  I only had to walk around the house for less than two minutes to decide that they were going back to Amazon.  The only good thing about them was that they were actually wide enough (EEE).  What happened to the quality of Dan Post boots?",What happened to Dan Post boots???,1412035200,
2,4,TRUE,"04 30, 2014",A2SVNDW4IY1V3F,B0002Y75CA,"{'Size:': ' 10 B(N) US', 'Color:': ' Black'}",Ricardo Levinas,"It's artificial leather and it was not mentioned in product details.
It should have been mentioned! It's a huge difference !",it's not genuine leather !,1398816000,
4,2,TRUE,"01 27, 2014",A3HSTT1XSXHJ97,B0002Y75CA,"{'Size:': ' 7.5 D(M) US', 'Color:': ' Black'}",jeffnvon,"Good looking boots, nice fit but will need to wear in as the supports around the ankle bone are a bit stiff.
The leather isn't as soft as I was expecting but hopefully will soften with wear.
I probably wouldn't risk buying another pair of Dan Post boots unless I could try them first.
I am expecting delivery of a pair of Lucchese Lonestar boots which cost over twice the price of the Dan Post boots so I'm expecting a lot more for the extra money.
If the Lucchese Lonestar are not as soft as I'm expecting I won't buy again until I can actually try the boots on.
Unfortunately the range of Western Boots is very limited in the UK, why, I don't know, so if we want a decent pair of boots we will just have to take the risk in buying without seeing or travel to America to buy them.

Wow the Lucchese boots are a different class altogether, a tighter over all fit but very soft leather. I guess you get what you pay for.",Nice boots,1390780800,
1,5,TRUE,"01 26, 2014",A3427644BE2JBM,B0002Y75CA,"{'Size:': ' 13 2E US', 'Color:': ' Black'}",Ken Young,"I tried on the Dan Post Men's Milwaukee 13 inch R Toe Western Boot,Black,13 XW US at ""Boot Barn and these Boots Fit perfectly. I LOve Dan Post Cowboy Boots. I was unable to get my foot through the ""Shaft of the Boots that I purchased on Amazon.com. I purchased The Black, Black Cherry and Antique Tan Boots because the price was $50.00 per pair of boots Cheaper.
I am disappointed and reluctant to purchase these boots on-line. Only the Black Cherry Pair of Dan Post MIlwaukee 13 inch R Toe Western Boots FIT! The are Out of Site, I LOve them!",Purchased three pairs of Dan Post Boots and only ONE Pair Fit!,1390694400,
5,2,TRUE,"01 3, 2014",ASUBEB20XJXS,B0002Y75CA,"{'Size:': ' 9.5 D(M) US', 'Color:': ' Antique Tan'}",LarryO,"Timely delivery and fit exactly. A very superior boot for money.
Interesting to note that this boot comes in a narrow width (9.5/B)
yet I could not find narrow widths in more expensive and exotic
leather styles. Will definitely purchase again.",Excellent boot for the money.,1388707200,
3,2,TRUE,"12 31, 2013",ANREOVT6FFAJE,B0002Y75CA,"{'Size:': ' 9.5 2E US', 'Color:': ' Black Cherry'}",David,Because they don't fit right. They are just too loose on my feet. Seem to be made well though and felt comfortable,Too big,1388448000,
4,2,TRUE,"12 19, 2013",A1QMD69X4ZER0P,B0002Y75CA,"{'Size:': ' 8.5 2E US', 'Color:': ' Black'}",drfixer,"Shipping, as always, super quick. Dan Post is an old name in western boots and I was surprised, and somewhat disappointed, to see  printed inside, made in Mexico.  That said, the quality of workmanship and materials used, are first rate. I guess the trade off to obtain such a reasonable price, is to have them made where labor is cheaper. Having said all the above, I would have no misgivings pointing them out to any one else.",Dan Post Western Boots,1387411200,
4,2,TRUE,"11 25, 2013",A3M1PLEYNDEYO8,B0002Y75CA,"{'Size:': ' 8.5 D(M) US', 'Color:': ' Black'}",Gary T.,I bought these in the size that I have always bought my boots for the last 5 years.  They'll a tad looser than the other boots.  Tried some on in the store...maybe my foot shrunk...nope...same size.... so the boot is cut about quarter to half size larger than stated... at least in the width..the heel to toe is ok,A little larger than expected,1385337600,
1,4,TRUE,"11 22, 2013",A170D73GWLV8KM,B0002Y75CA,"{'Size:': ' 11 D(M) US', 'Color:': ' Black'}",kp,"The size was right, the right boot was comfortable.  However the left boot was very painful to wear.  It buckled around the ankle and started bruising the skin and foot.  I tried wearing boot socks and even a bandage, that did not help!  Ended up giving them away to Goodwill.",A very painful purchase,1385078400,
5,6,TRUE,"08 20, 2013",A1APPAXDJFMO1A,B0002Y75CA,"{'Size:': ' 11 D(M) US', 'Color:': ' Black Cherry'}",MarkB1018,"Very comfortable and they look great. I put them for a few hours hoping to ""wear them in"" a little prior to walking in them for a full day but ended up keeping them on all day because they felt great. Color is a dark brown with cherry undertones.
Good stuff",Great boot,1376956800,
5,3,TRUE,"01 9, 2012",A1U6R6A6NX54MN,B0002Y75CA,"{'Size:': ' 9.5 D(M) US', 'Color:': ' Black Cherry'}",mimi,"I bought my husband the black cherry boots for Christmas, then decided to order the brown ones instead. It was too late to cancel order for the black cherry boots. When he opened his present, he absolutely loved the brown boots. After Christmas I was preparing to return the black cherry boots when he saw them and insisted on keeping both pair! So I would have to say these boots were a big hit!  Excellent quality and reasonably priced.",GREAT QUALITY AND THE PRICE IS RIGHT,1326067200,
4,3,TRUE,"02 19, 2013",AMND5JWE3QGLB,B0002Z1IHC,"{'Size:': ' 8 B(M) US', 'Color:': ' Black Polyurethane'}",Ang,"I know platform boots of this style look intimidating but they're surprisingly comfortable to wear.  I wear mine all day long.  Pleaser brand has never let me down.  They're a true-to-size fit, affordable, and are quality boots.  The only bad thing I'd say is that the shaft width is too small.  If a person has muscular or fatter calves the boots won't fit.  Most seem to only give a 13-14 inch diameter.  Larger women like me would fare better with a 17 inch opening but even with the laces spread they won't fit.  Especially buckled boots, I've returned many adorable boots with buckles on account of my larger calves.

That's my only negative statement, I wish Pleaser would make the Electra foot style with larger calves.  This particular model is the only one that fits because it's shorter in height.  I want knee-high boots like this but they don't make them for bigger girls. I'll keep buying what I can from this company though, because they're great boots.","Good fit, good price, limited availability.",1361232000,
5,3,TRUE,"12 28, 2007",A2OB18QLZGZQMI,B0002Z1KC0,"{'Size:': ' 9 B(M) US', 'Color:': ' Black'}",Sandra,This merchant has excellent prices on Pleaser brand shoes and boots. I will always look here first for future Pleaser purchases. The boots came quickly and are exactly how they were described. The boots themselves are gorgeous. Thank you so much!,"great merchant, lovely boots!!",1198800000,
5,3,TRUE,"05 25, 2010",A35HOUWHAYZZN6,B0002Z1LTW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black Stretch Patent'}",Hedera Femme,"These boots have an immediate ""wow!"" effect with their height, length, and style. Because of the platform, the heel doesn't even feel so high, which means walking in them is not so difficult.
HOWEVER, you can't really bend your knees much (almost not at all), and if you have anything other than average to skinny thighs, they might not close properly at the top, even with the most possible slack given.","Amazing look, but probably not for everyone",1274745600,
5,10,TRUE,"09 29, 2008",A32VJRAG2LSVLL,B0002Z1LTW,"{'Size:': ' 14 B(M) US', 'Color:': ' Black Stretch Patent'}",Justin Bise,"First off, as a guy size 12 man, I bought the size 14 woman.  This is for a Halloween Costume party.  This should be a good shocker to my friends.  I love having the lace in the front due to my thick legs.  This allowed me to lace it to where i could use just the side zippers and not have it too tight.  Looks sexy and is going to be the highlight of this party.  If any other men are looking into this boot, the 3 side belt straps might become to short to wrap around depending on your leg thickness.
Great Buy!!! Great Price",Great Boot,1222646400,
4,2,TRUE,"12 2, 2014",A1HSIFQUPLT3Q0,B0002Z1J62,"{'Size:': ' 9 B(M) US', 'Color:': ' White Patent'}",DDHONEY,"I have had so much fun with these boots.  I've used them now for 3 different costumes, and I've gotten comments on them everytime.  The shoe portion fits fine - what seems small is the calf.  If you have wide calves like I do, then be prepared to give up at least 15 minutes per boot to fit properly.  You don't want to pull too hard, but you will have to pull and move, pull and move because if you do it too quickly, the tongue will scoot and you will have peeps of skin poking out.  I could do without the zipper....I thought that would help by not having to lace them every time, but once you undo the zipper, the laces come undone as well.  All in all, though, I love them and found them to be quite comfortable (with a fat pair of socks).",Go-Go Get 'em,1417478400,
5,5,TRUE,"05 10, 2016",A1WHGNU87BGJ2S,B0002ZI6YA,"{'Size:': ' 3X-Large', 'Color:': ' Black'}",theRangel,"I wear a 17 1/2 -35 sleeve shirt with a 36/38 waist pant.  235.  I tend to buy XXL shirts.  Based on the Amazon reviews I kept reading to buy one size larger so I did.  That was a mistake.  The XXXL was too big.  Uponi buying the XXL it was fine.  I did notice (too late) that the people feeling that the shirt was tight were buying 5x shirts.  Dickies might be smaller in the upper ""X"" range but in the XXL and XL range they tend to be truer to the expected sizes.  Washed then a few times and they came out like champs.",Runs true to size in XXL,1462838400,
1,2,TRUE,"02 1, 2017",A21N7W24Q93PHK,B0002ZCBKA,"{'Size:': ' 6 B(M) US', 'Color:': ' Chestnut'}",Yoga,6 is my size.  I've had a few uggs to know.  But this shoe was extremely tight at the top of the foot.  The seam was super low and was cutting into the top of my foot!  Had to take them off immediately.,Bizarre uncomfortable tightness at seam,1485907200,
1,2,TRUE,"01 21, 2017",A2TY3I55UZCU0Z,B0002ZCBKA,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",lilysmom,The description is wrong! I did NOT receive sheepskin uggs - I received UGGPURE wool uggs. Totally different and cheaper product!!,The description is wrong! I did NOT receive sheepskin ...,1484956800,
1,2,TRUE,"01 5, 2017",A29UYPH3HZ6D52,B0002ZCBKA,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",K.Palmy,"These are not authentic UGGs. I've bought my fair share from the actual UGG website and even upon opening the box you can tell these aren't real. They don't have the gold checkered paper, the labels stating their make and treatments and close up you can just see slight differences. Don't waste your money. If they want to sell knock offs that's cool, I'd wear them, but not for that price...
On the right are real UGGs from their website. On the left are these from this Amazon seller.",Fake,1483574400,
5,3,TRUE,"12 26, 2016",A235GQS2IJRFMZ,B0002ZCBKA,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",Polly B,"I looked at several other brands of boots to replace my UGG boots. While some cost a lot less & looked similar to UGGS they did not feel as good. I live in Northern CA so I don't wear them as often as those who live in really cold climates. My last pair lasted over 10 years & I suspect these will too. From the moment I put them on they felt great. Just a little snug but that will only last a day or so. Very easy to get on & off. They are beautiful & the color is perfect (not too light not too dark). I recommend buying a size down from your normal shoe size. I water proof my boots before wearing them & do so several times during the year to protect them. In the past I used a heavy duty water repellent that didn't stain, did the job but smelled of chemicals, even after several days of airing them outside. I bought an UGG product for water proofing & hope it works as well. UGG boots are now made in China.",Can't beat UGG boots!,1482710400,
1,2,TRUE,"11 19, 2016",A3GAYYC735ZHZB,B0002ZCBKA,"{'Size:': ' 9 B(M) US', 'Color:': ' Chestnut'}",Amazon Customer,I GOT FAKES! and they really hurt my feet =(,FAKE and painful,1479513600,
['https://images-na.ssl-images-amazon.com/images/I/71WpmFHfSsL._SY88.jpg'],5,2,TRUE,"11 12, 2016",A36Y4US07ZG5J9,B0002ZCBKA,"{'Size:': ' 6 B(M) US', 'Color:': ' Chestnut'}",Sharon hubert,I have a chocolate pair short wanted the tall ones just love them,... a chocolate pair short wanted the tall ones just love,1478908800
['https://images-na.ssl-images-amazon.com/images/I/71LKqS729ZL._SY88.jpg'],5,51,TRUE,"09 13, 2016",A17LBKLH3YWA83,B0002ZCBKA,"{'Size:': ' 11 B - Medium', 'Color:': ' Chestnut'}",Kandice Nicole,I'm so glad I bought these. Based on the reviews I had some mixed feelings about ordering these boots. But then I did some of my own research and decided to make the purchase. I LOVE THEM! They fit perfectly and run true to size. Even after wearing them I was still skeptical of whether they were the real deal. So I went to the UGG Australia website and had a live chat with customer service and they assure me they were legitimate.,LOVE THEM! And they're REAL!,1473724800
5,2,FALSE,"01 13, 2016",A2IVL5C1E6JZI8,B0002ZCBKA,"{'Size:': ' 7 B(M) US', 'Color:': ' Chocolate'}",Brooke,"I was so against these boots, thinking how ugly girls looked in them. Making fun of them, then making fun of myself. To point the finger without trying them on first. And when I did, it changed my whole season of winter. I hated the cold, always getting my pants wet and couldn't look decent in normal boots. They are beyond soft and warm. And when I matched them with outfits I started liking how they looked. They were very slimming with leggings and tight pants. And with all the styles they have out now, makes me less ugly. But I still stick wit my original tall classic chocolate ones, they seriously can go with anything. They are a bit pricey but you get what you pay for!! Their made from the best materials, mine can last 3-4 years!!!",Could not live without!,1452643200,
5,3,TRUE,"12 4, 2015",A1HII1FSZ8YE80,B0002ZCBKA,"{'Size:': ' 7 B(M) US', 'Color:': ' Chestnut'}",Judy Z.,"First of all I have been seeing and hearing about Uggs for awhile now.  I had never tried these boots on before so I was a little hesitant in ordering them on line here at Amazon.  My feet are very particular about what they let me wear.  But when I got these the other day I tried them on and they felt good.  Although, I did think that they would be a little taller (up to my knee).  Living here in Arkansas it has to be really cold for me to be able to wear these since they have so much fur inside.  Today was the day though.  It's 32 degrees out and so I put them on (barefoot because with socks they are too tight) with a pair of brown jeggings, rust colored laced up knit top.  Let me say that my little toes are dancing!  These boots are FANTASTIC AND FABULOUS!!!!!!  Even though they are quite expensive I wish I could afford to have them in every color and style.  I ordered these for my early 53rd birthday (12/20) present to myself.  And, let me say it's the best birthday present to myself I have ever gotten.  I am never taking these off.  I don't care if it is 100 degrees out side.  The only negative is that they are narrow around the calf.  But thank goodness my calves are not real big. But if you have big calves then these boots would be too small for you. The only improvement I could suggest is to make them a wee bit bigger in the calf.  And, last but not least girls & ladies no matter what kind of financial situation you have, you need to get at least one pair of Uggs.  You won't be disappointed!",BEST EVER!!,1449187200,
4,2,TRUE,"03 24, 2014",A34QOWVLCSXYC2,B0002ZODII,{'Color:': ' Black'},Chuk Campos,"The shoulder holster arrived today.  The leather is soft.  The wallet is good quality - especially for the price point.  It also seems sturdy enough.  Time will tell. Also, there is a strong ""shoe polish"" odor if that might bother you.  I'm hoping it goes away quickly..

You'd think it would be straight forward to put it on - especially since I had a similar one as a young man that somehow disappeared over the years.  Anyway, not so.  Looking at the description on how to put it on it turns out that what you read isn't for this wallet.  For example, there is no elastic strap and there is no loop to attached to your belt (not that I would).  As it turns out, the leather straps that reaches across to your other shoulder to help keep the wallet on came oriented in the wrong direction (and the rivets connecting it were very tight and hard to rotate 180 degrees like they needed to be).  The funny thing is all the pictures associated with this wallet turn out to have these straps pointing in the wrong direction! You'll notice, there are no pictures of it being worn.  Once I took care of fixing the straps I was able to put it on easily.

Size - lot's of people talk about the size.  I'm 5'10"" - 190 pounds - wear a 42 regular.  I don't think it would fit anyone bigger.  It's comfortable enough and I have it on the largest hole it can be.",Good shoulder holster at a good price point..,1395619200,
5,2,TRUE,"01 6, 2014",ARWV4XIJ2WIOR,B0002ZCBKA,"{'Size:': ' 10 B(M) US', 'Color:': ' Grey'}",R Nelson,"My boots arrived before the expected delivery date and I was thrilled because it was an exchange of a Christmas gift from my parents.  My first pair of boots I ordered fit too snug and I decided to exchange it for a bigger size.  I recommend going up one size as they run half size too small.  I love the color and the feel.  All UGG boots are made with an almost wide foot to fit everyone's feet.  It is roomy enough to wear with socks and without.  I recommend wearing them with socks as it absorbs odors and lasts longer.  The color is just beautiful.  All my friends order tan and brown while I wanted to fit in with style, I set my own color for a different touch.  My mom keeps reminding me of this so that I can become independent in my choices and decisions.  Thanks Mom for looking out for me, and thank you Amazon.","Somewhat small, but feel is great",1388966400,
